레시피구분,레시피명,열량,식재료명,식재료양
무침류,충무식무김치,열량 : 22.09 kcal,소금(고운소금),1g
무침류,충무식무김치,열량 : 22.09 kcal,고춧가루,1g
무침류,충무식무김치,열량 : 22.09 kcal,설탕(백설탕),1g
무침류,충무식무김치,열량 : 22.09 kcal,깨(참깨),1g
무침류,충무식무김치,열량 : 22.09 kcal,마늘,1g
무침류,충무식무김치,열량 : 22.09 kcal,젓(멸치액젓),0.5g
김치류,오이깍두기,열량 : 26.41 kcal,오이,40g
김치류,오이깍두기,열량 : 26.41 kcal,부추(두메부추),5g
김치류,오이깍두기,열량 : 26.41 kcal,파(쪽파),3g
김치류,오이깍두기,열량 : 26.41 kcal,소금(고운소금),2g
김치류,오이깍두기,열량 : 26.41 kcal,고춧가루,2g
김치류,오이깍두기,열량 : 26.41 kcal,설탕(백설탕),2g
김치류,오이깍두기,열량 : 26.41 kcal,매실농축액,1g
김치류,오이깍두기,열량 : 26.41 kcal,젓(멸치액젓),1g
김치류,오이깍두기,열량 : 26.41 kcal,마늘,1g
국류,순두부달걀탕,열량 : 49.66 kcal,두부(순두부),50g
국류,순두부달걀탕,열량 : 49.66 kcal,깐달걀,15g
국류,순두부달걀탕,열량 : 49.66 kcal,다시마,1g
국류,순두부달걀탕,열량 : 49.66 kcal,"멸치(큰멸치, 대멸)",1g
국류,순두부달걀탕,열량 : 49.66 kcal,파(대파),1g
국류,순두부달걀탕,열량 : 49.66 kcal,마늘,1g
국류,순두부달걀탕,열량 : 49.66 kcal,젓(새우젓(육젓)),0.5g
무침류,풋마늘초무침,열량 : 23.14 kcal,풋마늘,40g
무침류,풋마늘초무침,열량 : 23.14 kcal,고추장,2g
무침류,풋마늘초무침,열량 : 23.14 kcal,식초,1g
무침류,풋마늘초무침,열량 : 23.14 kcal,고춧가루,1g
무침류,풋마늘초무침,열량 : 23.14 kcal,간장(양조간장),1g
무침류,풋마늘초무침,열량 : 23.14 kcal,물엿,1g
볶음류,무새우젓나물,열량 : 41.26 kcal,무(조선무),60g
볶음류,무새우젓나물,열량 : 41.26 kcal,들기름,3g
볶음류,무새우젓나물,열량 : 41.26 kcal,파(대파),2g
볶음류,무새우젓나물,열량 : 41.26 kcal,젓(새우젓(육젓)),1g
볶음류,무새우젓나물,열량 : 41.26 kcal,마늘,0.5g
볶음류,피마자나물볶음,열량 : 52.41 kcal,피마자(아주까리),50g
볶음류,피마자나물볶음,열량 : 52.41 kcal,간장(참치액간장(쯔유)),1g
볶음류,피마자나물볶음,열량 : 52.41 kcal,간장(죽염국간장),1g
볶음류,피마자나물볶음,열량 : 52.41 kcal,참기름,1g
볶음류,피마자나물볶음,열량 : 52.41 kcal,파(대파),1g
볶음류,피마자나물볶음,열량 : 52.41 kcal,마늘,0.5g
볶음류,느타리애호박볶음,열량 : 31.6 kcal,느타리버섯,30g
볶음류,느타리애호박볶음,열량 : 31.6 kcal,호박(애호박),20g
볶음류,느타리애호박볶음,열량 : 31.6 kcal,양파,5g
볶음류,느타리애호박볶음,열량 : 31.6 kcal,당근,3g
볶음류,느타리애호박볶음,열량 : 31.6 kcal,들기름,2g
볶음류,느타리애호박볶음,열량 : 31.6 kcal,소금(고운소금),1g
볶음류,느타리애호박볶음,열량 : 31.6 kcal,간장(양조간장),1g
볶음류,느타리애호박볶음,열량 : 31.6 kcal,파(대파),1g
볶음류,느타리애호박볶음,열량 : 31.6 kcal,마늘,0.5g
기타,간장깻잎지,열량 : 11.9 kcal,깻잎,20g
기타,간장깻잎지,열량 : 11.9 kcal,식초,1g
기타,간장깻잎지,열량 : 11.9 kcal,맛술,1g
기타,간장깻잎지,열량 : 11.9 kcal,간장(양조간장),1g
무침류,늙은오이양념무침,열량 : 23.13 kcal,오이(늙은오이(노각)),70g
무침류,늙은오이양념무침,열량 : 23.13 kcal,고추장,3g
무침류,늙은오이양념무침,열량 : 23.13 kcal,소금(고운소금),1g
무침류,늙은오이양념무침,열량 : 23.13 kcal,참기름,1g
무침류,늙은오이양념무침,열량 : 23.13 kcal,파(쪽파),1g
무침류,늙은오이양념무침,열량 : 23.13 kcal,마늘,1g
국류,도토리묵냉국,열량 : 48.62 kcal,묵(도토리묵),40g
국류,도토리묵냉국,열량 : 48.62 kcal,김치(배추김치),7g
국류,도토리묵냉국,열량 : 48.62 kcal,오이,7g
국류,도토리묵냉국,열량 : 48.62 kcal,양배추,7g
국류,도토리묵냉국,열량 : 48.62 kcal,김가루,2g
국류,도토리묵냉국,열량 : 48.62 kcal,식초,1g
국류,도토리묵냉국,열량 : 48.62 kcal,소금(고운소금),1g
국류,도토리묵냉국,열량 : 48.62 kcal,매실청,1g
국류,도토리묵냉국,열량 : 48.62 kcal,간장(죽염국간장),1g
국류,도토리묵냉국,열량 : 48.62 kcal,참기름,1g
국류,도토리묵냉국,열량 : 48.62 kcal,다시마,1g
국류,도토리묵냉국,열량 : 48.62 kcal,"멸치(큰멸치, 대멸)",1g
국류,도토리묵냉국,열량 : 48.62 kcal,설탕(백설탕),0.5g
조림류,소고기당근조림,열량 : 120.09 kcal,한우(등심),30g
조림류,소고기당근조림,열량 : 120.09 kcal,당근,5g
조림류,소고기당근조림,열량 : 120.09 kcal,양파,3g
조림류,소고기당근조림,열량 : 120.09 kcal,간장,2g
조림류,소고기당근조림,열량 : 120.09 kcal,물엿,1.5g
조림류,소고기당근조림,열량 : 120.09 kcal,콩기름(대두유),1g
조림류,소고기당근조림,열량 : 120.09 kcal,맛술,0.7g
조림류,소고기당근조림,열량 : 120.09 kcal,설탕(백설탕),0.7g
조림류,소고기당근조림,열량 : 120.09 kcal,마늘,0.7g
조림류,소고기당근조림,열량 : 120.09 kcal,참기름,0.3g
조림류,소고기당근조림,열량 : 120.09 kcal,후추(검은색),0.1g
볶음류,파프리카브로콜리볶음,열량 : 9.23 kcal,파프리카(주황파프리카),5g
볶음류,파프리카브로콜리볶음,열량 : 9.23 kcal,파프리카(노랑파프리카),5g
볶음류,파프리카브로콜리볶음,열량 : 9.23 kcal,브로콜리,5g
볶음류,파프리카브로콜리볶음,열량 : 9.23 kcal,마늘,0.5g
볶음류,파프리카브로콜리볶음,열량 : 9.23 kcal,소금(고운소금),0.3g
볶음류,파프리카브로콜리볶음,열량 : 9.23 kcal,콩기름(대두유),0.3g
볶음류,파프리카브로콜리볶음,열량 : 9.23 kcal,참기름,0.2g
김치류,보쌈무김치,열량 : 30.34 kcal,무(조선무),50g
김치류,보쌈무김치,열량 : 30.34 kcal,고춧가루,2g
김치류,보쌈무김치,열량 : 30.34 kcal,소금(고운소금),1g
김치류,보쌈무김치,열량 : 30.34 kcal,올리고당,1g
김치류,보쌈무김치,열량 : 30.34 kcal,설탕(백설탕),1g
김치류,보쌈무김치,열량 : 30.34 kcal,깨(참깨),1g
김치류,보쌈무김치,열량 : 30.34 kcal,파(대파),1g
김치류,보쌈무김치,열량 : 30.34 kcal,젓(새우젓(육젓)),0.5g
김치류,보쌈무김치,열량 : 30.34 kcal,젓(멸치액젓),0.5g
김치류,보쌈무김치,열량 : 30.34 kcal,마늘,0.5g
무침류,청경채사과무침,열량 : 28.2 kcal,청경채,20g
무침류,청경채사과무침,열량 : 28.2 kcal,사과,20g
무침류,청경채사과무침,열량 : 28.2 kcal,식초,1g
무침류,청경채사과무침,열량 : 28.2 kcal,고춧가루,1g
무침류,청경채사과무침,열량 : 28.2 kcal,간장(양조간장),1g
무침류,청경채사과무침,열량 : 28.2 kcal,올리고당,1g
무침류,청경채사과무침,열량 : 28.2 kcal,참기름,0.5g
무침류,청경채사과무침,열량 : 28.2 kcal,깨(참깨),0.5g
찜류,날치알달걀찜,열량 : 67.54 kcal,깐달걀,40g
찜류,날치알달걀찜,열량 : 67.54 kcal,날치알,5g
찜류,날치알달걀찜,열량 : 67.54 kcal,소금(고운소금),1g
찜류,날치알달걀찜,열량 : 67.54 kcal,파(대파),1g
찜류,날치알달걀찜,열량 : 67.54 kcal,참기름,0.5g
국류,맑은김치국,열량 : 9.91 kcal,김치(배추김치),20g
국류,맑은김치국,열량 : 9.91 kcal,소금(고운소금),1g
국류,맑은김치국,열량 : 9.91 kcal,파(대파),1g
국류,맑은김치국,열량 : 9.91 kcal,다시마,0.5g
국류,맑은김치국,열량 : 9.91 kcal,"멸치(큰멸치, 대멸)",0.5g
김치류,백김치,열량 : 4.32 kcal,김치(백김치),27g
찜류,순살아귀찜,열량 : 58.69 kcal,아귀살,65g
찜류,순살아귀찜,열량 : 58.69 kcal,떡볶이떡(모양떡볶이떡),10g
찜류,순살아귀찜,열량 : 58.69 kcal,콩나물,10g
찜류,순살아귀찜,열량 : 58.69 kcal,양파,10g
찜류,순살아귀찜,열량 : 58.69 kcal,미나리,5g
찜류,순살아귀찜,열량 : 58.69 kcal,청주,1g
찜류,순살아귀찜,열량 : 58.69 kcal,굴소스,1g
찜류,순살아귀찜,열량 : 58.69 kcal,고춧가루(고운고춧가루),1g
찜류,순살아귀찜,열량 : 58.69 kcal,매실농축액,0.5g
찜류,순살아귀찜,열량 : 58.69 kcal,생강,0.5g
찜류,순살아귀찜,열량 : 58.69 kcal,마늘,0.5g
찜류,순살아귀찜,열량 : 58.69 kcal,간장(양조간장),0.4g
찜류,순살아귀찜,열량 : 58.69 kcal,파(대파),0.4g
찜류,순살아귀찜,열량 : 58.69 kcal,물엿(쌀물엿),0.3g
찜류,순살아귀찜,열량 : 58.69 kcal,소금(꽃소금),0.1g
찜류,순살아귀찜,열량 : 58.69 kcal,후추(검은색),0.01g
국류,감자옹심이국,열량 : 23.55 kcal,옹심이(감자옹심이),20g
국류,감자옹심이국,열량 : 23.55 kcal,감자,15g
국류,감자옹심이국,열량 : 23.55 kcal,양파,6g
국류,감자옹심이국,열량 : 23.55 kcal,호박(애호박),5g
국류,감자옹심이국,열량 : 23.55 kcal,당근,3g
국류,감자옹심이국,열량 : 23.55 kcal,"멸치(큰멸치, 대멸)",1g
국류,감자옹심이국,열량 : 23.55 kcal,다시마,0.5g
국류,감자옹심이국,열량 : 23.55 kcal,마늘,0.5g
국류,감자옹심이국,열량 : 23.55 kcal,청주,0.4g
국류,감자옹심이국,열량 : 23.55 kcal,간장(재래간장),0.4g
국류,감자옹심이국,열량 : 23.55 kcal,소금(꽃소금),0.1g
국류,감자옹심이국,열량 : 23.55 kcal,후추(검은색),0.01g
무침류,치커리초간장생채,열량 : 12.13 kcal,치커리(녹색치커리),10g
무침류,치커리초간장생채,열량 : 12.13 kcal,양파,3g
무침류,치커리초간장생채,열량 : 12.13 kcal,당근,2g
무침류,치커리초간장생채,열량 : 12.13 kcal,간장(재래간장),0.5g
무침류,치커리초간장생채,열량 : 12.13 kcal,설탕(황설탕),0.5g
무침류,치커리초간장생채,열량 : 12.13 kcal,마늘,0.5g
무침류,치커리초간장생채,열량 : 12.13 kcal,깨소금,0.4g
무침류,치커리초간장생채,열량 : 12.13 kcal,식초(사과식초),0.3g
무침류,치커리초간장생채,열량 : 12.13 kcal,참기름,0.3g
무침류,치커리초간장생채,열량 : 12.13 kcal,물엿(쌀물엿),0.3g
무침류,숙주당근무침,열량 : 26.5 kcal,숙주나물,50g
무침류,숙주당근무침,열량 : 26.5 kcal,당근,10g
무침류,숙주당근무침,열량 : 26.5 kcal,소금(고운소금),1g
무침류,숙주당근무침,열량 : 26.5 kcal,간장(죽염국간장),1g
무침류,숙주당근무침,열량 : 26.5 kcal,참기름,1g
무침류,숙주당근무침,열량 : 26.5 kcal,깨(참깨),1g
무침류,숙주당근무침,열량 : 26.5 kcal,후추,0.5g
찜류,호박잎쌈,열량 : 22.5 kcal,호박잎,50g
볶음류,쌈장,열량 : 49.33 kcal,두부,10g
볶음류,쌈장,열량 : 49.33 kcal,양파,10g
볶음류,쌈장,열량 : 49.33 kcal,호박(애호박),7g
볶음류,쌈장,열량 : 49.33 kcal,된장,5g
볶음류,쌈장,열량 : 49.33 kcal,표고버섯,5g
볶음류,쌈장,열량 : 49.33 kcal,고추장(요리고추장),2g
볶음류,쌈장,열량 : 49.33 kcal,들기름,2g
볶음류,쌈장,열량 : 49.33 kcal,파(대파),2g
볶음류,쌈장,열량 : 49.33 kcal,마늘,1g
무침류,모듬쌈/쌈장,열량 : 8.8 kcal,상추(적상추),10g
무침류,모듬쌈/쌈장,열량 : 8.8 kcal,상추(꽃상추),10g
무침류,모듬쌈/쌈장,열량 : 8.8 kcal,깻잎,10g
무침류,모듬쌈/쌈장,열량 : 8.8 kcal,치커리,5g
보조식,과일화채,열량 : 36.95 kcal,수박,50g
보조식,과일화채,열량 : 36.95 kcal,복숭아,20g
보조식,과일화채,열량 : 36.95 kcal,바나나,10g
보조식,과일화채,열량 : 36.95 kcal,파인애플,5g
보조식,과일화채,열량 : 36.95 kcal,자두,5g
국류,온청포묵국,열량 : 65.25 kcal,묵(녹두묵),100g
국류,온청포묵국,열량 : 65.25 kcal,김치(배추김치),8g
국류,온청포묵국,열량 : 65.25 kcal,파(대파),3g
국류,온청포묵국,열량 : 65.25 kcal,"멸치(큰멸치, 대멸)",2g
국류,온청포묵국,열량 : 65.25 kcal,참기름,1.5g
국류,온청포묵국,열량 : 65.25 kcal,간장(재래간장),0.5g
국류,온청포묵국,열량 : 65.25 kcal,김,0.5g
국류,온청포묵국,열량 : 65.25 kcal,마늘,0.5g
무침류,사과치커리무침,열량 : 17.36 kcal,"사과(부사, 후지)",15g
무침류,사과치커리무침,열량 : 17.36 kcal,오이(백오이),3g
무침류,사과치커리무침,열량 : 17.36 kcal,식초(사과식초),2g
무침류,사과치커리무침,열량 : 17.36 kcal,설탕(백설탕),2g
무침류,사과치커리무침,열량 : 17.36 kcal,치커리(녹색치커리),2g
무침류,사과치커리무침,열량 : 17.36 kcal,마늘,0.2g
찜류,단호박팥찜,열량 : 68.76 kcal,호박(단호박),60g
찜류,단호박팥찜,열량 : 68.76 kcal,꿀,5g
찜류,단호박팥찜,열량 : 68.76 kcal,팥(붉은팥),5g
찜류,단호박팥찜,열량 : 68.76 kcal,소금(고운소금),1g
찜류,단호박팥찜,열량 : 68.76 kcal,설탕(백설탕),0.5g
국류,다시마맑은국,열량 : 19.69 kcal,무(조선무),40g
국류,다시마맑은국,열량 : 19.69 kcal,참기름,1g
국류,다시마맑은국,열량 : 19.69 kcal,풋마늘,1g
국류,다시마맑은국,열량 : 19.69 kcal,간장(재래간장),0.5g
국류,다시마맑은국,열량 : 19.69 kcal,다시마,0.5g
국류,다시마맑은국,열량 : 19.69 kcal,"멸치(큰멸치, 대멸)",0.5g
국류,다시마맑은국,열량 : 19.69 kcal,소금(고운소금),0.2g
무침류,오이무침,열량 : 8.86 kcal,오이,20g
무침류,오이무침,열량 : 8.86 kcal,양파,2g
무침류,오이무침,열량 : 8.86 kcal,식초,1g
무침류,오이무침,열량 : 8.86 kcal,고추장,1g
무침류,오이무침,열량 : 8.86 kcal,간장(재래간장),1g
무침류,오이무침,열량 : 8.86 kcal,마늘,0.5g
무침류,오이무침,열량 : 8.86 kcal,설탕(백설탕),0.3g
무침류,오이무침,열량 : 8.86 kcal,소금(구운소금),0.2g
무침류,오이무침,열량 : 8.86 kcal,깨소금,0.2g
볶음류,새송이버섯볶음,열량 : 8.16 kcal,큰느타리버섯(새송이버섯),20g
볶음류,새송이버섯볶음,열량 : 8.16 kcal,피망(홍피망),1g
볶음류,새송이버섯볶음,열량 : 8.16 kcal,피망(청피망),1g
볶음류,새송이버섯볶음,열량 : 8.16 kcal,파프리카(노랑파프리카),1g
볶음류,새송이버섯볶음,열량 : 8.16 kcal,참기름,0.2g
볶음류,새송이버섯볶음,열량 : 8.16 kcal,깨소금,0.2g
볶음류,새송이버섯볶음,열량 : 8.16 kcal,마늘,0.2g
볶음류,새송이버섯볶음,열량 : 8.16 kcal,소금(꽃소금),0.1g
볶음류,새송이버섯볶음,열량 : 8.16 kcal,후추(검은색),0.01g
김치류,나박김치,열량 : 2.45 kcal,김치(나박김치),35g
국류,우렁살된장국,열량 : 31.38 kcal,두부,12g
국류,우렁살된장국,열량 : 31.38 kcal,논우렁살,10g
국류,우렁살된장국,열량 : 31.38 kcal,호박(쥬키니(서양호박)),8g
국류,우렁살된장국,열량 : 31.38 kcal,된장,3g
국류,우렁살된장국,열량 : 31.38 kcal,"멸치(큰멸치, 대멸)",1g
국류,우렁살된장국,열량 : 31.38 kcal,다시마,0.5g
국류,우렁살된장국,열량 : 31.38 kcal,파(대파),0.4g
국류,우렁살된장국,열량 : 31.38 kcal,마늘,0.4g
무침류,두릅초회,열량 : 20.72 kcal,두릅(참두릅),50g
무침류,두릅초회,열량 : 20.72 kcal,초고추장,2g
찜류,돼지LA갈비찜,열량 : 159.7 kcal,돼지고기(갈비),60g
찜류,돼지LA갈비찜,열량 : 159.7 kcal,양파,10g
찜류,돼지LA갈비찜,열량 : 159.7 kcal,무(조선무),10g
찜류,돼지LA갈비찜,열량 : 159.7 kcal,당근,5g
찜류,돼지LA갈비찜,열량 : 159.7 kcal,배,3g
찜류,돼지LA갈비찜,열량 : 159.7 kcal,파(대파),2g
찜류,돼지LA갈비찜,열량 : 159.7 kcal,맛술,1g
찜류,돼지LA갈비찜,열량 : 159.7 kcal,간장(양조간장),1g
찜류,돼지LA갈비찜,열량 : 159.7 kcal,설탕(백설탕),1g
찜류,돼지LA갈비찜,열량 : 159.7 kcal,마늘,1g
찜류,돼지LA갈비찜,열량 : 159.7 kcal,참기름,0.2g
찜류,돼지LA갈비찜,열량 : 159.7 kcal,후추,0.1g
볶음류,도라지나물,열량 : 31.85 kcal,도라지,40g
볶음류,도라지나물,열량 : 31.85 kcal,소금(굵은소금),2g
볶음류,도라지나물,열량 : 31.85 kcal,소금(맛소금),1g
볶음류,도라지나물,열량 : 31.85 kcal,들기름,1g
볶음류,도라지나물,열량 : 31.85 kcal,파(대파),1g
죽류,달걀죽,열량 : 152.57 kcal,멥쌀(백미),30g
죽류,달걀죽,열량 : 152.57 kcal,달걀,20g
죽류,달걀죽,열량 : 152.57 kcal,소금(고운소금),1g
죽류,달걀죽,열량 : 152.57 kcal,참기름,1g
죽류,달걀죽,열량 : 152.57 kcal,깨소금,1g
국류,전복미역국,열량 : 45.73 kcal,전복살,20g
국류,전복미역국,열량 : 45.73 kcal,미역,5g
국류,전복미역국,열량 : 45.73 kcal,참기름,2g
국류,전복미역국,열량 : 45.73 kcal,소금(고운소금),1g
국류,전복미역국,열량 : 45.73 kcal,간장(양조간장),1g
국류,전복미역국,열량 : 45.73 kcal,마늘,0.5g
죽류,전복내장죽,열량 : 92.47 kcal,찹쌀(백미),20g
죽류,전복내장죽,열량 : 92.47 kcal,전복,10g
죽류,전복내장죽,열량 : 92.47 kcal,부추,3g
죽류,전복내장죽,열량 : 92.47 kcal,당근,3g
죽류,전복내장죽,열량 : 92.47 kcal,참기름,1g
죽류,전복내장죽,열량 : 92.47 kcal,소금(고운소금),0.5g
국류,미역오이양파냉국,열량 : 24.1 kcal,오이,20g
국류,미역오이양파냉국,열량 : 24.1 kcal,미역,5g
국류,미역오이양파냉국,열량 : 24.1 kcal,양파,5g
국류,미역오이양파냉국,열량 : 24.1 kcal,고추(붉은고추(홍고추)),3g
국류,미역오이양파냉국,열량 : 24.1 kcal,식초,1g
국류,미역오이양파냉국,열량 : 24.1 kcal,소금(고운소금),1g
국류,미역오이양파냉국,열량 : 24.1 kcal,간장(죽염국간장),1g
국류,미역오이양파냉국,열량 : 24.1 kcal,설탕(백설탕),1g
국류,미역오이양파냉국,열량 : 24.1 kcal,깨(참깨),1g
조림류,멸치고추장조림,열량 : 40.35 kcal,"멸치(작은멸치, 지리)",7g
조림류,멸치고추장조림,열량 : 40.35 kcal,간장(양조간장),1g
조림류,멸치고추장조림,열량 : 40.35 kcal,참기름,1g
조림류,멸치고추장조림,열량 : 40.35 kcal,면실유,1g
조림류,멸치고추장조림,열량 : 40.35 kcal,파(쪽파),1g
조림류,멸치고추장조림,열량 : 40.35 kcal,고추장,0.5g
조림류,멸치고추장조림,열량 : 40.35 kcal,설탕(백설탕),0.5g
조림류,멸치고추장조림,열량 : 40.35 kcal,물엿,0.5g
조림류,멸치고추장조림,열량 : 40.35 kcal,마늘,0.5g
조림류,멸치고추장조림,열량 : 40.35 kcal,생강,0.2g
국류,애호박새우젓국,열량 : 72.74 kcal,호박(애호박),40g
국류,애호박새우젓국,열량 : 72.74 kcal,두부,15g
국류,애호박새우젓국,열량 : 72.74 kcal,들기름,5g
