나이,성별,신장,체중,활동량계수,BMR,에너지 섭취량(Kcal),일일 칼로리 잉여/적자
58.0,1.0,170.3,82.4,1.0,2339.1828000000005,1644.8728029244478,-694.3099970755527
65.0,2.0,150.2,52.4,1.0,1485.7659999999998,1054.7114795209,-431.0545204790999
51.0,1.0,167.7,79.9,1.0,2352.0882,2288.771418841178,-63.31678115882232
51.0,2.0,157.5,51.8,1.0,1629.888,1347.7175344206394,-282.17046557936055
77.0,1.0,152.8,43.0,1.0,1436.8288000000002,981.106005755396,-455.7227942446042
79.0,2.0,154.3,51.4,1.0,1409.4320000000002,692.4388358476739,-716.9931641523264
48.0,1.0,176.0,56.8,1.15,2335.9516,2137.6604301775146,-198.29116982248524
69.0,2.0,153.9,49.0,1.0,1453.1640000000002,863.3907733278922,-589.773226672108
70.0,2.0,148.1,49.3,1.0,1406.9539999999997,1201.6393089263072,-205.31469107369253
72.0,2.0,151.7,52.0,1.0,1444.542,1361.9258178888556,-82.61618211114433
72.0,2.0,148.4,56.2,1.0,1459.8960000000002,1204.7244216230029,-255.17157837699733
58.0,1.0,170.7,77.2,1.0,2258.6092,1945.8343090143576,-312.7748909856423
74.0,2.0,140.4,50.9,1.0,1338.388,929.9901689813996,-408.3978310186003
43.0,1.0,182.8,112.7,1.0,3031.6558,2605.440833210734,-426.2149667892659
42.0,2.0,156.0,57.9,1.0,1738.2839999999999,1077.4926018985866,-660.7913981014133
26.0,1.0,177.6,70.5,1.15,2806.2022899999993,2392.9207676211736,-413.2815223788257
27.0,2.0,160.3,44.8,1.15,1988.0019,1740.4726486720865,-247.52925132791347
44.0,2.0,166.5,87.9,1.0,2081.494,1412.7453454256806,-668.7486545743195
55.0,2.0,149.1,61.2,1.0,1629.2479999999998,1221.22200496835,-408.0259950316499
56.0,2.0,157.5,57.6,1.0,1649.626,1416.2580130998197,-233.3679869001803
79.0,2.0,155.8,72.5,1.0,1617.8179999999998,944.76862762194,-673.0493723780597
72.0,2.0,143.1,50.2,1.0,1365.258,888.8679146731897,-476.3900853268103
31.0,1.0,181.6,74.9,1.0,2538.1426,1874.05976617794,-664.0828338220601
31.0,2.0,149.9,51.6,1.0,1711.04,1782.3745220898304,71.33452208983044
70.0,1.0,166.8,64.4,1.0,1919.5568000000003,1288.025720796794,-631.5310792032062
80.0,2.0,157.6,60.2,1.0,1508.848,1204.7803272554384,-304.0676727445616
60.0,1.0,164.7,61.3,1.46,2811.646132,2211.708787122204,-599.937344877796
57.0,1.0,173.6,57.8,1.0,1975.1336000000001,1891.698619549149,-83.43498045085107
57.0,2.0,152.0,51.1,1.0,1541.946,1096.8000734746092,-445.1459265253907
67.0,2.0,157.0,60.4,1.0,1596.1939999999997,1062.2326254707943,-533.9613745292054
76.0,2.0,146.5,59.6,1.0,1450.286,1058.9913616706333,-391.29463832936676
69.0,2.0,155.4,60.9,1.0,1575.438,1616.4104024804374,40.97240248043727
72.0,2.0,161.8,49.5,1.0,1494.468,1386.251499105691,-108.21650089430909
73.0,2.0,155.6,62.2,1.15,1818.1951999999997,1356.636078679334,-461.55912132066555
76.0,1.0,165.6,72.0,1.15,2282.68224,1905.854864404185,-376.82737559581506
51.0,1.0,164.6,71.5,1.46,3133.560036,2716.765522053648,-416.7945139463518
66.0,2.0,152.1,48.6,1.0,1457.0819999999999,1268.653590590335,-188.42840940966494
75.0,2.0,148.3,67.2,1.15,1797.2475,1131.9819554762505,-665.2655445237494
68.0,2.0,141.9,42.8,1.0,1314.922,715.6487733509358,-599.2732266490642
68.0,1.0,154.7,62.6,1.0,1844.6871999999998,1249.4368563020032,-595.2503436979966
68.0,2.0,159.1,63.2,1.0,1630.7379999999998,1303.3471442970388,-327.39085570296106
55.0,2.0,152.8,52.2,1.0,1571.8700000000001,1177.8206596030057,-394.04934039699447
27.0,2.0,163.0,50.6,1.15,2072.9754,1765.727884032086,-307.24751596791384
37.0,1.0,177.4,69.4,1.15,2680.0050599999995,2031.091160994574,-648.9138990054255
61.0,1.0,165.3,69.4,1.0,2076.7828,1566.7285869442062,-510.05421305579375
60.0,2.0,152.1,58.9,1.46,2356.5029999999997,1872.4946045088836,-484.00839549111606
62.0,2.0,161.6,55.1,1.46,2391.4499199999996,2417.814361299309,26.36444129930942
71.0,2.0,153.7,52.0,1.0,1465.9719999999998,1022.5223395119646,-443.4496604880352
31.0,2.0,162.0,70.1,1.0,1972.0459999999998,1665.8840450120647,-306.16195498793513
44.0,1.0,156.2,46.2,1.0,1820.5772,1627.7389180318507,-192.8382819681492
65.0,2.0,155.2,62.8,1.0,1619.4099999999999,1656.0479274518673,36.63792745186743
74.0,2.0,146.3,58.7,1.0,1454.23,908.057935105474,-546.172064894526
58.0,2.0,155.1,59.2,1.0,1633.358,1155.7327216570386,-477.62527834296134
58.0,1.0,172.7,84.9,1.0,2391.9082,2180.866001761713,-211.0421982382868
66.0,2.0,155.1,68.1,1.0,1661.3819999999998,1136.4279276600714,-524.9540723399284
69.0,2.0,156.2,60.5,1.0,1577.502,875.7146567028672,-701.7873432971328
74.0,2.0,150.7,43.8,1.0,1346.7099999999996,929.6114640273138,-417.0985359726858
63.0,1.0,174.9,83.3,1.0,2330.6734,2377.9417446180223,47.268344618022184
63.0,2.0,154.6,57.1,1.0,1575.522,1164.4311454849992,-411.09085451500073
80.0,2.0,150.4,52.3,1.0,1382.632,1349.9694848111064,-32.66251518889362
63.0,2.0,151.9,62.5,1.0,1606.4640000000002,1379.9021319725678,-226.5618680274324
77.0,2.0,152.6,52.3,1.0,1419.3339999999998,1265.4180937593956,-153.91590624060427
67.0,1.0,167.2,68.9,1.15,2321.66173,1823.323667367801,-498.3380626321989
46.0,2.0,156.6,72.5,1.46,2686.7933599999997,1981.863,-704.9303599999996
68.0,2.0,154.6,56.9,1.0,1539.1,1099.2064347128394,-439.8935652871605
66.0,1.0,174.0,68.1,1.0,2055.395,1676.8599477035957,-378.5350522964043
65.0,2.0,158.5,65.8,1.0,1671.4479999999999,1223.9048658332713,-447.5431341667286
80.0,2.0,153.1,45.1,1.0,1334.8419999999999,969.8191961477282,-365.02280385227164
80.0,1.0,166.0,65.2,1.15,2122.6282,1700.6472189443507,-421.9809810556494
72.0,2.0,156.1,44.2,1.0,1403.4779999999998,695.9503437555508,-707.5276562444491
37.0,1.0,166.8,61.2,1.0,2183.1348,1667.173588262816,-515.9612117371837
35.0,2.0,154.9,46.7,1.15,1908.0889000000002,1220.4582223274726,-687.6306776725276
60.0,2.0,155.4,58.5,1.0,1615.1639999999998,1319.2770333293734,-295.8869666706264
75.0,1.0,161.6,55.7,1.0,1705.4306,1770.12554048176,64.69494048176011
71.0,2.0,152.6,75.8,1.0,1680.754,1228.2202675424517,-452.53373245754824
80.0,2.0,146.3,51.3,1.0,1343.506,754.4013610176037,-589.1046389823964
60.0,1.0,166.3,80.9,1.0,2274.6738000000005,2262.450194803568,-12.223605196432345
80.0,2.0,140.5,48.1,1.15,1491.9829,1102.274897797694,-389.70800220230603
57.0,2.0,159.0,51.2,1.15,1838.7377999999999,1231.8897729555003,-606.8480270444995
69.0,2.0,154.7,56.6,1.0,1530.1079999999997,1538.3811805902226,8.273180590222864
73.0,2.0,158.8,63.3,1.0,1594.9460000000001,1622.1583534859656,27.212353485965423
32.0,1.0,172.7,76.7,1.0,2509.2262,2166.4976434297632,-342.72855657023683
44.0,1.0,173.8,68.8,1.0,2275.1128,1613.1735025490393,-661.9392974509606
80.0,1.0,166.1,52.8,1.0,1635.9236,1407.8757921825295,-228.04780781747058
59.0,2.0,152.7,53.0,1.0,1550.9919999999997,1321.679632955511,-229.31236704448884
80.0,1.0,164.2,63.3,1.0,1792.7262,1711.581745618861,-81.14445438113898
71.0,1.0,162.6,67.4,1.0,1935.0936000000002,1545.3590837378438,-389.7345162621564
77.0,2.0,142.2,55.4,1.0,1372.8459999999995,1050.0301921186542,-322.81580788134534
68.0,2.0,155.3,66.7,1.0,1635.9099999999999,1307.1217737677182,-328.78822623228166
58.0,2.0,163.9,72.3,1.15,2099.8582999999994,1593.792363132489,-506.06593686751035
41.0,2.0,162.4,44.9,1.0,1669.978,1016.8965914546842,-653.0814085453159
77.0,1.0,168.7,68.7,1.0,1931.5122000000001,1885.3737693381483,-46.13843066185177
74.0,1.0,165.3,58.6,1.0,1781.0648,1415.5752466445144,-365.48955335548567
74.0,2.0,154.3,49.3,1.15,1661.5758999999998,1527.375715144055,-134.20018485594483
74.0,1.0,171.2,95.8,1.0,2404.7532,2466.4849792361583,61.73177923615822
59.0,2.0,156.1,62.4,1.0,1663.6599999999999,1417.9258916191045,-245.73410838089535
60.0,2.0,160.7,66.6,1.0,1729.4579999999996,1340.5410501070112,-388.91694989298844
57.0,2.0,149.6,57.0,1.0,1579.746,1101.8112033860102,-477.9347966139899
65.0,2.0,151.1,49.2,1.0,1462.3479999999997,1231.238592227228,-231.10940777277165
75.0,1.0,174.5,96.5,1.15,2795.7045499999995,2344.712275281432,-450.9922747185674
67.0,2.0,151.2,50.2,1.0,1458.614,1036.8085900088313,-421.80540999116874
45.0,2.0,157.9,50.1,1.15,1900.6334999999997,1689.088794402172,-211.54470559782771
72.0,2.0,149.2,65.3,1.0,1550.8799999999997,1151.4785271585345,-399.4014728414652
42.0,2.0,162.8,54.8,1.0,1758.6360000000002,1591.295641066188,-167.34035893381224
75.0,2.0,143.7,56.9,1.46,2136.4851599999997,1593.0925445824046,-543.3926154175952
63.0,2.0,159.5,60.1,1.0,1639.176,1335.5934994401496,-303.58250055985036
75.0,1.0,167.8,65.5,1.0,1894.8038000000001,1420.6460397088315,-474.15776029116864
76.0,2.0,147.7,54.6,1.0,1412.1979999999999,1290.1155535963285,-122.08244640367138
79.0,2.0,141.3,51.4,1.0,1315.0520000000001,1153.2916730117809,-161.76032698821928
66.0,1.0,178.5,89.1,1.0,2413.787,1700.5613224271956,-713.2256775728042
54.0,1.0,176.1,76.5,1.0,2314.7306,1605.4967225637142,-709.2338774362856
80.0,2.0,143.3,49.1,1.0,1301.134,812.4535563973064,-488.6804436026936
66.0,1.0,173.5,74.7,1.0,2157.703,1447.8385552212117,-709.8644447787883
65.0,2.0,153.6,57.7,1.0,1560.058,1136.0098286070363,-424.0481713929637
63.0,1.0,160.8,52.6,1.0,1766.1528000000003,1650.642822135965,-115.50997786403536
62.0,2.0,151.8,60.7,1.15,1846.3329999999999,1511.572953159225,-334.76004684077475
80.0,2.0,151.3,63.4,1.0,1493.0620000000001,1193.207415439663,-299.8545845603371
66.0,1.0,155.9,70.3,1.0,1992.7294000000002,1443.2745964412425,-549.4548035587577
45.0,1.0,169.4,77.2,1.15,2696.83456,2005.0457171282471,-691.7888428717526
62.0,2.0,158.9,60.4,1.0,1644.538,1444.4665155076782,-200.07148449232182
80.0,2.0,148.5,62.1,1.15,1709.4708999999998,1144.5013542966662,-564.9695457033336
45.0,2.0,164.5,45.6,1.15,1907.2988999999998,1411.555747471592,-495.7431525284078
40.0,2.0,161.9,61.4,1.0,1827.6979999999999,1199.258371462102,-628.4396285378978
47.0,2.0,157.5,49.6,1.0,1636.9360000000001,1479.5776264076617,-157.35837359233847
68.0,2.0,146.0,56.8,1.0,1475.728,1101.8740624872898,-373.8539375127102
64.0,2.0,161.8,47.6,1.0,1531.9640000000002,996.7886704638496,-535.1753295361506
42.0,2.0,162.1,64.1,1.15,2107.1252999999997,1491.1385783267513,-615.9867216732484
64.0,2.0,152.0,57.8,1.0,1556.2879999999998,1063.789761760948,-492.4982382390517
50.0,1.0,161.4,76.0,1.0,2265.5744,2019.0788795261824,-246.49552047381758
62.0,2.0,153.9,71.1,1.0,1708.3899999999999,1065.4125346138214,-642.9774653861784
38.0,2.0,158.0,52.5,1.15,1975.672,1409.0830331687775,-566.5889668312225
58.0,2.0,161.3,56.9,1.0,1656.8419999999999,1305.452404361407,-351.38959563859294
39.0,1.0,188.6,89.5,1.0,2731.9606,2264.552561587278,-467.4080384127219
74.0,2.0,147.2,54.0,1.0,1416.7719999999995,1070.2039996966855,-346.56800030331397
70.0,1.0,168.1,68.0,1.15,2282.18974,2041.682218352276,-240.5075216477237
41.0,1.0,173.7,74.4,1.0,2392.2592,2291.4296178940085,-100.82958210599145
54.0,2.0,162.1,63.1,1.0,1748.3220000000001,1143.99499011838,-604.3270098816201
32.0,1.0,183.3,84.7,1.0,2693.7038000000002,2293.2989438985683,-400.40485610143196
62.0,2.0,157.3,60.9,1.0,1637.6019999999999,1655.004801691603,17.402801691603145
62.0,2.0,153.7,57.1,1.0,1575.8979999999997,1155.4453292829191,-420.45267071708054
69.0,1.0,155.1,71.2,1.0,1974.1416000000002,1682.0326394829808,-292.10896051701934
38.0,2.0,158.3,66.7,1.15,2131.0255,2211.8000927312737,80.77459273127351
26.0,2.0,156.9,55.1,1.0,1829.1699999999998,1128.5885773520556,-700.5814226479442
56.0,2.0,165.1,61.8,1.15,2010.6751,1734.333272985373,-276.3418270146269
77.0,1.0,166.7,58.9,1.46,2609.643812,2047.9244555102368,-561.719356489763
69.0,2.0,152.7,60.7,1.0,1553.964,941.8024259618506,-612.1615740381493
52.0,2.0,159.8,62.1,1.0,1736.084,1443.8648995199974,-292.2191004800027
55.0,1.0,171.7,86.6,1.0,2442.1491999999994,2269.088857157018,-173.0603428429813
69.0,1.0,166.4,53.8,1.0,1758.2824,1334.166991885278,-424.11540811472196
69.0,1.0,168.4,62.3,1.0,1904.3094,1722.7855476664256,-181.5238523335745
74.0,2.0,156.9,59.3,1.0,1536.8019999999997,936.5530045703892,-600.2489954296104
78.0,1.0,164.1,67.5,1.0,1878.0685999999998,1522.7034436228262,-355.36515637717366
73.0,2.0,151.7,49.5,1.0,1414.2319999999997,1179.6333876963392,-234.5986123036605
80.0,2.0,151.2,52.9,1.0,1394.056,1200.0420479979346,-194.01395200206548
65.0,1.0,165.9,66.5,1.15,2288.7431100000003,2335.4519160152563,46.70880601525596
75.0,1.0,166.7,61.3,1.15,2103.2656299999994,1466.6506408296011,-636.6149891703983
69.0,2.0,143.1,50.0,1.0,1384.116,1281.7994588216054,-102.31654117839457
64.0,1.0,164.5,74.1,1.0,2118.653,1651.5678484729226,-467.0851515270772
61.0,1.0,166.2,57.2,1.0,1887.5372,1390.8225123962166,-496.71468760378343
33.0,2.0,163.0,63.3,1.0,1901.838,1938.5217345392848,36.68373453928484
68.0,2.0,151.2,51.9,1.0,1467.616,1157.0054814393775,-310.6105185606225
68.0,1.0,176.9,84.3,1.0,2309.7254000000003,2274.156805762183,-35.56859423781725
75.0,2.0,150.9,64.2,1.0,1532.1960000000001,1056.8019999999997,-475.39400000000046
71.0,1.0,164.4,72.3,1.0,2022.7653999999998,1897.0890290165653,-125.67637098343448
44.0,2.0,158.2,61.2,1.0,1771.324,1203.8655744765708,-567.4584255234292
62.0,2.0,161.4,56.4,1.0,1625.2479999999998,1157.7840399285813,-467.46396007141857
64.0,2.0,156.0,46.9,1.0,1483.3039999999999,1124.12176738685,-359.18223261314984
75.0,1.0,175.6,68.2,1.0,1979.8496,1883.35964259006,-96.48995740993996
72.0,2.0,159.4,59.5,1.0,1570.6439999999998,1461.6518955312831,-108.99210446871666
69.0,1.0,162.7,47.7,1.15,1886.79163,1269.2676860086708,-617.5239439913291
77.0,1.0,172.3,65.8,1.0,1904.7988,1333.8880126665476,-570.9107873334524
72.0,1.0,166.9,69.2,1.0,1977.4044,1431.6242679645873,-545.7801320354126
62.0,2.0,149.5,54.9,1.26,1940.61484,1744.1326321748068,-196.4822078251932
70.0,1.0,155.1,61.3,1.0,1807.1026000000002,1476.4237943272271,-330.678805672773
63.0,2.0,149.2,54.8,1.15,1754.2079999999999,1309.3913149753485,-444.8166850246514
63.0,1.0,177.0,83.6,1.15,2689.5532000000003,2091.2642527625635,-598.2889472374368
71.0,1.0,176.6,73.2,1.15,2420.54744,2155.093249893084,-265.45419010691603
56.0,1.0,168.7,88.4,1.15,2792.58158,2844.00242489842,51.42084489842
76.0,2.0,151.4,56.5,1.0,1456.844,1305.7392566340836,-151.10474336591642
72.0,2.0,146.8,48.3,1.0,1374.336,1113.0612006260733,-261.2747993739267
72.0,2.0,151.7,61.4,1.15,1783.9328999999996,1526.385086985999,-257.54781301400067
39.0,2.0,162.5,52.7,1.0,1757.532,1553.8636124746176,-203.6683875253823
51.0,1.0,164.4,67.0,1.15,2422.0032599999995,1837.731854369748,-584.2714056302516
48.0,2.0,159.6,63.4,1.0,1774.4399999999998,1200.1346113291922,-574.3053886708076
60.0,2.0,150.4,46.0,1.0,1461.864,1267.291845628128,-194.5721543718721
63.0,1.0,164.5,84.7,1.0,2296.829,1939.795617492552,-357.0333825074481
67.0,1.0,164.8,67.7,1.0,1989.8578,1865.631432614032,-124.22636738596793
62.0,2.0,159.4,68.8,1.0,1726.792,1679.2504684796854,-47.54153152031449
54.0,1.0,174.2,83.2,1.0,2411.0752,2305.3347059813464,-105.74049401865386
50.0,2.0,170.0,57.8,1.0,1783.708,1176.884276711792,-606.8237232882082
58.0,1.0,165.4,69.4,1.0,2105.9124,2021.4630407721208,-84.44935922787931
62.0,2.0,157.9,48.0,1.0,1521.214,1351.723903502647,-169.49009649735285
76.0,2.0,152.7,62.6,1.0,1523.3779999999997,1247.844283671428,-275.5337163285717
65.0,1.0,161.6,57.5,1.15,2097.3913900000002,1561.5268931972266,-535.8644968027736
59.0,2.0,146.5,48.6,1.0,1464.7959999999998,1214.9324009391246,-249.86359906087523
43.0,2.0,156.1,75.9,1.15,2177.1364999999996,1525.345449250049,-651.7910507499507
46.0,1.0,170.3,80.5,1.0,2423.3138,1901.9396841326209,-521.374115867379
65.0,2.0,151.3,62.0,1.15,1835.4216999999999,1159.8435993439523,-675.5781006560476
50.0,2.0,161.7,49.7,1.0,1647.6339999999998,1388.524000117174,-259.10999988282583
39.0,2.0,159.0,67.0,1.0,1865.97,1155.0676498170694,-710.9023501829306
76.0,1.0,168.2,70.1,1.0,1960.6182,1465.9524174306998,-494.66578256930006
66.0,2.0,158.8,64.9,1.0,1658.2920000000004,1597.534563115074,-60.75743688492639
57.0,1.0,168.2,66.5,1.0,2084.4122,1426.474728012986,-657.9374719870143
36.0,2.0,161.4,70.6,1.0,1937.82,1732.9531757905895,-204.86682420941042
30.0,2.0,164.8,92.1,1.0,2205.2039999999997,2035.259511213325,-169.9444887866748
24.0,2.0,159.6,60.2,1.0,1910.328,1794.4157463365118,-115.91225366348817
62.0,2.0,155.7,52.1,1.0,1543.6179999999997,883.3612783432657,-660.256721656734
75.0,1.0,166.6,51.1,1.15,1916.0207899999998,1408.757310451001,-507.2634795489987
65.0,2.0,155.0,63.5,1.0,1624.5099999999998,1143.0850200276182,-481.4249799723816
38.0,2.0,159.8,55.4,1.0,1770.112,1340.439419345705,-429.6725806542952
60.0,1.0,161.5,61.6,1.15,2219.4365,1740.4509826206313,-478.9855173793685
59.0,2.0,164.6,65.2,1.0,1751.5779999999997,1569.1320281072174,-182.44597189278238
80.0,2.0,147.1,50.4,1.0,1340.8899999999999,621.3818407523279,-719.508159247672
57.0,1.0,172.9,72.5,1.15,2518.19991,2027.3335237459175,-490.8663862540823
74.0,2.0,151.1,60.1,1.0,1502.1819999999998,949.5301183534186,-552.6518816465812
73.0,2.0,154.0,49.5,1.0,1430.9299999999998,1429.880446554676,-1.0495534453239088
78.0,2.0,161.8,50.2,1.0,1459.5600000000002,917.0505662045545,-542.5094337954457
80.0,2.0,156.9,68.8,1.0,1584.262,963.4100976587948,-620.8519023412051
80.0,2.0,158.0,63.1,1.0,1538.896,1512.0716304274572,-26.824369572542764
78.0,2.0,155.1,60.3,1.0,1505.4539999999997,1073.121879236841,-432.3321207631586
74.0,1.0,175.7,67.7,1.0,1981.9642,1957.014111241854,-24.950088758145966
71.0,2.0,165.1,74.0,1.0,1754.656,1141.0040640002137,-613.6519359997862
63.0,2.0,160.5,54.6,1.0,1594.9560000000001,1516.163556104338,-78.79244389566202
35.0,2.0,164.0,53.6,1.0,1804.4859999999999,1143.1324036103977,-661.3535963896022
76.0,1.0,162.8,72.6,1.0,1971.2548000000002,1760.9733950150408,-210.2814049849594
65.0,2.0,141.7,42.8,1.0,1334.1999999999998,1051.9460044464793,-282.25399555352055
65.0,1.0,166.9,66.0,1.0,1993.2024000000001,1933.260358762944,-59.94204123705617
67.0,2.0,156.1,52.7,1.15,1761.5716999999995,1330.0058122819992,-431.56588771800034
75.0,2.0,149.1,49.3,1.0,1379.6639999999998,944.990391571964,-434.6736084280358
67.0,1.0,166.9,61.0,1.15,2175.2577599999995,2188.559374982365,13.301614982365663
80.0,2.0,150.1,43.2,1.0,1295.278,1254.5878872444553,-40.69011275554476
57.0,1.0,160.7,93.2,1.0,2468.7392,2274.5916652607057,-194.14753473929431
69.0,1.0,173.6,81.8,1.0,2242.6135999999997,1816.788570393621,-425.8250296063786
66.0,2.0,154.6,46.7,1.0,1457.448,1332.0608300288677,-125.38716997113238
40.0,2.0,162.0,60.7,1.0,1821.8719999999998,1831.928906101149,10.056906101149252
62.0,2.0,155.7,63.5,1.0,1650.3219999999997,1205.3595634012506,-444.96243659874904
45.0,1.0,165.0,60.7,1.0,2089.2270000000003,2158.0070226015973,68.78002260159701
58.0,2.0,155.7,55.8,1.0,1605.8899999999996,1495.688410805052,-110.2015891949477
78.0,1.0,157.1,54.5,1.0,1633.4666,1452.2326616456814,-181.23393835431852
80.0,2.0,144.0,57.4,1.0,1383.9040000000002,666.2443004995429,-717.6596995004574
59.0,2.0,153.5,56.7,1.0,1591.4319999999998,1502.335857468075,-89.0961425319249
56.0,2.0,162.5,66.8,1.0,1772.038,1061.7279320204311,-710.3100679795689
59.0,2.0,155.9,67.0,1.0,1705.2640000000001,1188.780740238543,-516.483259761457
58.0,1.0,162.9,70.5,1.0,2109.9233999999997,2009.2220957482104,-100.70130425178922
68.0,1.0,157.7,58.9,1.0,1802.0081999999998,1156.899233333333,-645.1089666666667
74.0,1.0,171.6,60.3,1.0,1842.1066,1362.2752235783669,-479.8313764216332
80.0,2.0,148.3,54.1,1.0,1384.2340000000002,1073.3525508955136,-310.8814491044866
61.0,1.0,155.0,61.4,1.15,2165.9121,1744.781811363694,-421.130288636306
77.0,2.0,151.8,63.8,1.0,1521.1659999999997,1376.2745547717311,-144.8914452282686
67.0,2.0,150.2,55.8,1.0,1503.7699999999998,1328.9618998866572,-174.80810011334256
58.0,1.0,177.0,76.0,1.15,2598.1498,2548.154448213424,-49.995351786576066
72.0,1.0,162.1,52.2,1.0,1681.0336000000002,1389.8968536520783,-291.13674634792187
69.0,1.0,163.2,62.3,1.15,2157.02323,2155.727024364196,-1.2962056358037444
64.0,1.0,176.3,75.7,1.15,2531.1370699999993,2131.898659141352,-399.2384108586475
77.0,1.0,172.7,76.5,1.0,2077.1942,1670.9279737037375,-406.2662262962624
64.0,1.0,168.5,58.0,1.0,1884.0859999999998,1517.595743111607,-366.4902568883929
52.0,2.0,161.7,49.2,1.15,1874.3020999999997,1947.650759597476,73.3486595974764
40.0,2.0,169.3,56.0,1.15,2093.8696999999997,1379.1969206732942,-714.6727793267055
75.0,1.0,163.9,49.3,1.0,1616.0174,1289.562638012629,-326.45476198737106
31.0,1.0,177.4,88.5,1.0,2731.8554000000004,2365.6892115268643,-366.1661884731361
47.0,2.0,155.2,50.3,1.46,2361.6675999999998,1638.461494085348,-723.2061059146517
61.0,2.0,157.4,68.2,1.0,1713.566,1278.457660060795,-435.10833993920505
31.0,1.0,165.3,71.3,1.0,2392.9118000000003,2471.872869318021,78.96106931802069
32.0,2.0,160.6,65.5,1.0,1911.9159999999997,1265.09099996,-646.8250000399996
51.0,2.0,156.4,47.5,1.15,1818.6635999999996,1597.624522572562,-221.03907742743763
47.0,2.0,156.1,49.6,1.15,1866.4032999999997,1949.240195564468,82.83689556446825
54.0,2.0,154.1,56.0,1.0,1623.786,1412.3392960643737,-211.44670393562637
22.0,2.0,166.6,71.7,1.15,2364.7021999999997,1993.1912499799448,-371.5109500200549
32.0,1.0,174.0,87.7,1.46,3764.98806,3300.3638651530578,-464.6241948469424
59.0,2.0,160.2,55.5,1.15,1881.2217999999998,1694.7434865450282,-186.4783134549716
35.0,2.0,166.3,61.1,1.15,2158.2690999999995,1686.0432387955404,-472.2258612044591
44.0,1.0,171.0,88.8,1.0,2578.2039999999997,2293.2673360246054,-284.93666397539437
60.0,1.0,166.4,68.1,1.46,2982.9934840000005,2883.0400462151456,-99.95343778485494
56.0,2.0,156.4,46.5,1.0,1537.744,1205.9494189821137,-331.79458101788623
64.0,2.0,162.7,38.1,1.15,1680.2506999999996,1207.13088125,-473.1198187499997
58.0,1.0,167.7,70.4,1.0,2134.2331999999997,1886.4014909927316,-247.83170900726805
21.0,2.0,154.6,52.6,1.15,2065.8318,1601.3624992567982,-464.46930074320176
66.0,2.0,161.7,74.5,1.15,2049.8913,1360.8931468531473,-688.9981531468525
65.0,1.0,165.9,69.0,1.15,2334.48436,1978.1969691903616,-356.2873908096383
80.0,2.0,152.5,57.1,1.15,1689.0468999999996,1195.7158191566784,-493.33108084332116
72.0,2.0,158.0,69.4,1.0,1653.144,1263.7361025437565,-389.4078974562435
69.0,1.0,162.4,64.2,1.15,2186.82226,2035.9138627602429,-150.90839723975705
70.0,2.0,152.4,39.4,1.0,1345.508,848.4531351778653,-497.05486482213473
80.0,2.0,147.9,45.3,1.0,1298.9619999999998,997.170202778423,-301.79179722157676
31.0,2.0,165.3,51.5,1.0,1821.908,1449.086598569777,-372.821401430223
35.0,2.0,161.7,56.7,1.15,2072.5020999999997,1389.5385132507847,-682.963586749215
24.0,1.0,178.0,73.1,1.15,2875.31535,2148.342751091676,-726.972598908324
68.0,1.0,168.7,69.0,1.0,2022.0551999999998,1749.1165780006766,-272.93862199932323
80.0,1.0,169.1,77.5,1.0,2045.0886,1875.5542927759657,-169.53430722403436
78.0,1.0,169.1,50.1,1.0,1628.2146,1461.0514078359042,-167.1631921640958
47.0,2.0,161.8,59.1,1.0,1757.074,1823.8474271511184,66.77342715111831
71.0,2.0,153.2,71.1,1.0,1641.118,1690.5125055296446,49.394505529644675
66.0,2.0,148.8,51.1,1.15,1690.3116,1389.2938624349572,-301.0177375650428
41.0,2.0,162.0,52.3,1.0,1736.338,1328.3027849514558,-408.03521504854416
42.0,1.0,177.0,84.7,1.26,3163.1029399999998,2887.839545896554,-275.263394103446
60.0,2.0,163.1,52.2,1.0,1612.098,1456.0206646045922,-156.07733539540777
38.0,1.0,168.7,45.3,1.0,1930.8881999999999,1287.2025223466658,-643.6856776533341
80.0,2.0,152.9,52.5,1.15,1642.8721,1388.4010927484956,-254.4710072515045
70.0,2.0,149.3,55.3,1.15,1712.0548999999999,1008.078146918265,-703.9767530817348
77.0,2.0,147.6,55.5,1.15,1651.6443999999997,1272.726429412252,-378.91797058774773
53.0,2.0,157.1,57.9,1.0,1670.2599999999998,1690.3854242412497,20.125424241249902
69.0,2.0,152.0,53.8,1.0,1484.298,987.0377857935624,-497.2602142064376
67.0,2.0,155.2,57.1,1.0,1552.238,1078.77717885147,-473.46082114853016
67.0,1.0,173.3,83.7,1.0,2290.2838,1786.7708113318365,-503.51298866816364
63.0,2.0,152.1,47.1,1.15,1695.5372999999997,1140.7203314849128,-554.816968515087
68.0,2.0,161.8,59.2,1.0,1612.9,1159.16041307508,-453.7395869249201
63.0,1.0,164.9,58.9,1.0,1888.5094,1330.6975077867123,-557.8118922132876
60.0,2.0,157.8,49.7,1.0,1550.2200000000003,1016.2735308391786,-533.9464691608216
72.0,1.0,173.5,77.3,1.0,2141.889,2060.929881128271,-80.95911887172906
67.0,1.0,177.6,55.2,1.15,2135.5358399999996,2054.262263538194,-81.27357646180553
76.0,2.0,144.3,60.6,1.0,1443.674,1338.9677170293578,-104.70628297064218
